web-scraper-order,web-scraper-start-url,answers,pagination,pagination-href,clues
"1616687234-173085","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ARIA","","",""
"1616687234-173317","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173506","https://www.xwordinfo.com/Crossword?date=03/24/2021",": OLE","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173168","https://www.xwordinfo.com/Crossword?date=03/24/2021",": STIEG","","",""
"1616687234-173266","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173366","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","They're made of mins. :"
"1616687234-173137","https://www.xwordinfo.com/Crossword?date=03/24/2021",": UPS","","",""
"1616687234-173264","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173208","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ONDVD","","",""
"1616687240-173504","https://www.xwordinfo.com/Crossword?date=03/24/2021",": TROT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173487","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173263","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Should that be the case :"
"1616687240-173535","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Opposite of [circled letters] :"
"1616687234-173207","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173569","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Go from worse to bad, say :"
"1616687234-173261","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Wrestler Flair :"
"1616687240-173588","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Mars, for one :"
"1616687240-173374","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173646","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Union Station-Dupont Circle connector, in D.C. :"
"1616687234-173138","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173312","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Figure skating category :"
"1616687234-173192","https://www.xwordinfo.com/Crossword?date=03/24/2021",": WHITESEA","","",""
"1616687234-173084","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173355","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173515","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","China/North Korea border river :"
"1616687240-173411","https://www.xwordinfo.com/Crossword?date=03/24/2021",": DEFEAT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173444","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SIDCAESAR","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173103","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ASP","","",""
"1616687240-173578","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173496","https://www.xwordinfo.com/Crossword?date=03/24/2021",": LILACS","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173252","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173290","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Org. with Perseverance :"
"1616687240-173601","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173439","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173314","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Writer Larsson :"
"1616687234-173277","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","*Inspector Gadget or McGruff the Crime Dog? :"
"1616687240-173378","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173415","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ANIMOSITY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173615","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173164","https://www.xwordinfo.com/Crossword?date=03/24/2021",": RIVAL","","",""
"1616687240-173481","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173154","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ASSAM","","",""
"1616687234-173281","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","More slick :"
"1616687234-173149","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173233","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","*Donald Duck or Popeye? :"
"1616687234-173125","https://www.xwordinfo.com/Crossword?date=03/24/2021",": DAN","","",""
"1616687234-173214","https://www.xwordinfo.com/Crossword?date=03/24/2021",": VAPE","","",""
"1616687234-173198","https://www.xwordinfo.com/Crossword?date=03/24/2021",": FIX","","",""
"1616687240-173527","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Nick who voices Kuiil on ""The Mandalorian"" :"
"1616687240-173642","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Flowers that ""in the dooryard bloom'd,"" in a Whitman poem :"
"1616687234-173079","https://www.xwordinfo.com/Crossword?date=03/24/2021",": GARP","","",""
"1616687234-173202","https://www.xwordinfo.com/Crossword?date=03/24/2021",": MARC","","",""
"1616687240-173381","https://www.xwordinfo.com/Crossword?date=03/24/2021",": NOLTE","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173472","https://www.xwordinfo.com/Crossword?date=03/24/2021",": EENY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173211","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173199","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173431","https://www.xwordinfo.com/Crossword?date=03/24/2021",": RASP","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173332","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Worry to exhaustion :"
"1616687240-173587","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173220","https://www.xwordinfo.com/Crossword?date=03/24/2021",": HRS","","",""
"1616687240-173457","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173178","https://www.xwordinfo.com/Crossword?date=03/24/2021",": PAWS","","",""
"1616687240-173397","https://www.xwordinfo.com/Crossword?date=03/24/2021",": FEASTING","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173600","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Escalate to the extreme :"
"1616687240-173371","https://www.xwordinfo.com/Crossword?date=03/24/2021",": GSPOT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173482","https://www.xwordinfo.com/Crossword?date=03/24/2021",": CRAY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173495","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173468","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ARF","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173460","https://www.xwordinfo.com/Crossword?date=03/24/2021",": OCTAVE","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173201","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173358","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Title girl with a gun in an Aerosmith hit :"
"1616687234-173141","https://www.xwordinfo.com/Crossword?date=03/24/2021",": DEEDS","","",""
"1616687240-173647","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173503","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173200","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SETTO","","",""
"1616687234-173362","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Affliction for many a vet :"
"1616687234-173326","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Tennis great posthumously awarded the Presidential Medal of Freedom :"
"1616687240-173430","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173251","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Pick up :"
"1616687240-173591","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173525","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Opposite of [circled letters] :"
"1616687234-173225","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Title character of a John Irving novel :"
"1616687240-173456","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SNORT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173408","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173082","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173455","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173648","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Bit of ink :"
"1616687234-173150","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SAO","","",""
"1616687240-173529","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Pest control brand :"
"1616687240-173623","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173494","https://www.xwordinfo.com/Crossword?date=03/24/2021",": INABIT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173556","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173382","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173643","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173484","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SETAGOAL","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173448","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ATF","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173614","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Intruder warning, maybe :"
"1616687240-173500","https://www.xwordinfo.com/Crossword?date=03/24/2021",": METRO","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173558","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173416","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173090","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173471","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173209","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173645","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173405","https://www.xwordinfo.com/Crossword?date=03/24/2021",": RED","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173438","https://www.xwordinfo.com/Crossword?date=03/24/2021",": PAW","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173443","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173165","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173133","https://www.xwordinfo.com/Crossword?date=03/24/2021",": LIVE","","",""
"1616687240-173491","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173545","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Get-up-and-go :"
"1616687240-173508","https://www.xwordinfo.com/Crossword?date=03/24/2021",": UPS","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173483","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173379","https://www.xwordinfo.com/Crossword?date=03/24/2021",": WONDERFUL","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173490","https://www.xwordinfo.com/Crossword?date=03/24/2021",": TRY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173570","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173609","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173276","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173557","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Best :"
"1616687240-173572","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173218","https://www.xwordinfo.com/Crossword?date=03/24/2021",": RID","","",""
"1616687234-173309","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173585","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173170","https://www.xwordinfo.com/Crossword?date=03/24/2021",": LEES","","",""
"1616687234-173299","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173604","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Enter all together :"
"1616687234-173253","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Locale of the annual Nobel Peace Prize ceremony :"
"1616687234-173093","https://www.xwordinfo.com/Crossword?date=03/24/2021",": LAT","","",""
"1616687240-173644","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","___ conservative :"
"1616687234-173184","https://www.xwordinfo.com/Crossword?date=03/24/2021",": RIO","","",""
"1616687234-173311","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173328","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Classic name in children's literature :"
"1616687234-173339","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173377","https://www.xwordinfo.com/Crossword?date=03/24/2021",": ONICE","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173175","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173254","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173516","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173463","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173185","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173336","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Subject of the 2013 documentary ""Blackfish"" :"
"1616687240-173524","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173123","https://www.xwordinfo.com/Crossword?date=03/24/2021",": IMNEXT","","",""
"1616687240-173571","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Opposite of [circled letters] :"
"1616687234-173274","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173217","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173502","https://www.xwordinfo.com/Crossword?date=03/24/2021",": TAT","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173159","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687234-173176","https://www.xwordinfo.com/Crossword?date=03/24/2021",": VENTS","","",""
"1616687234-173147","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173612","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Ooze away :"
"1616687240-173593","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173386","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173632","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Camelot lady :"
"1616687240-173589","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173256","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173606","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Distance between ""some"" and ""where"" in ""Somewhere over the rainbow"" :"
"1616687234-173321","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173581","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Just in case :"
"1616687240-173611","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173586","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Prefix with conscious :"
"1616687234-173305","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173172","https://www.xwordinfo.com/Crossword?date=03/24/2021",": NRA","","",""
"1616687234-173077","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SAABS","","",""
"1616687240-173617","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173135","https://www.xwordinfo.com/Crossword?date=03/24/2021",": OILIER","","",""
"1616687240-173626","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Cons :"
"1616687234-173195","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173582","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173243","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","*Minions or Mario? :"
"1616687234-173334","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Luau loops :"
"1616687234-173089","https://www.xwordinfo.com/Crossword?date=03/24/2021",": LEVI","","",""
"1616687234-173144","https://www.xwordinfo.com/Crossword?date=03/24/2021",": NASA","","",""
"1616687240-173565","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Gifts :"
"1616687240-173518","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173437","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SLAY","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173301","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687234-173333","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
"1616687240-173449","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173493","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173422","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687240-173550","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687240-173620","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Fruit that's usually dried before consumption :"
"1616687240-173413","https://www.xwordinfo.com/Crossword?date=03/24/2021",": STIR","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173352","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","""Labor ___ vincit"" (Oklahoma's state motto) :"
"1616687240-173546","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","null"
"1616687234-173247","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","""Goodness gracious!"" :"
"1616687234-173229","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","Alternatives to windows? :"
"1616687240-173392","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021",""
"1616687234-173076","https://www.xwordinfo.com/Crossword?date=03/24/2021","null","","",""
"1616687240-173521","https://www.xwordinfo.com/Crossword?date=03/24/2021","","Next puzzle","https://www.xwordinfo.com/Crossword?date=3/25/2021","Standing above :"
"1616687234-173111","https://www.xwordinfo.com/Crossword?date=03/24/2021",": SETH","","",""
"1616687234-173278","https://www.xwordinfo.com/Crossword?date=03/24/2021","","","","null"
